Länskod;Länsnamn;Kommunkod ;Kommunnamn;Beteckning på tätort;x-koordinat;y-koordinat;x;y;;;;;;
12;Skåne;1287;Trelleborg;Alstad;386 335;6 146 370;386335;6146370;;;;;;
12;Skåne;1287;Trelleborg;Anderslöv;393 555;6 144 908;393555;6144908;;;;;;
12;Skåne;1287;Trelleborg;Beddingestrand;401 490;6 137 021;401490;6137021;;;;;;
12;Skåne;1287;Trelleborg;Klagstorp;395 231;6 139 701;395231;6139701;;;;;;
12;Skåne;1287;Trelleborg;Kurland;378 744;6 138 396;378744;6138396;;;;;;
12;Skåne;1287;Trelleborg;Skegrie;378 645;6 141 619;378645;6141619;;;;;;
12;Skåne;1287;Trelleborg;Smygehamn;396 487;6 134 630;396487;6134630;;;;;;
12;Skåne;1287;Trelleborg;Västra Tommarp;379 840;6 140 753;379840;6140753;;;;;;
12;Skåne;1287;Trelleborg;Trelleborg;386 697;6 137 216;386697;6137216;;;;;;
12;Skåne;1290;Kristianstad;Arkelstorp;456 027;6 225 065;456027;6225065;;;;;;
12;Skåne;1290;Kristianstad;Balsby;451 075;6 214 866;451075;6214866;;;;;;
12;Skåne;1290;Kristianstad;Bäckaskog;458 509;6 211 304;458509;6211304;;;;;;
12;Skåne;1290;Kristianstad;Degeberga;443 047;6 187 550;443047;6187550;;;;;;
12;Skåne;1290;Kristianstad;Everöd;444 504;6 194 637;444504;6194637;;;;;;
12;Skåne;1290;Kristianstad;Fjälkinge;454 929;6 210 937;454929;6210937;;;;;;
12;Skåne;1290;Kristianstad;Färlöv;443 075;6 213 636;443075;6213636;;;;;;
12;Skåne;1290;Kristianstad;Gärds Köpinge;447 143;6 200 033;447143;6200033;;;;;;
12;Skåne;1290;Kristianstad;Hammar;450 477;6 209 083;450477;6209083;;;;;;
12;Skåne;1290;Kristianstad;Huaröd;435 647;6 189 056;435647;6189056;;;;;;
12;Skåne;1290;Kristianstad;Linderöd;426 308;6 198 937;426308;6198937;;;;;;
12;Skåne;1290;Kristianstad;Nyehusen och Furuboda;451 108;6 188 611;451108;6188611;;;;;;
12;Skåne;1290;Kristianstad;Rinkaby;454 540;6 204 929;454540;6204929;;;;;;
12;Skåne;1290;Kristianstad;Tollarp;436 621;6 199 453;436621;6199453;;;;;;
12;Skåne;1290;Kristianstad;Vanneberga;459 564;6 206 172;459564;6206172;;;;;;
12;Skåne;1290;Kristianstad;Viby;451 778;6 208 180;451778;6208180;;;;;;
12;Skåne;1290;Kristianstad;Vittskövle;446 745;6 190 518;446745;6190518;;;;;;
12;Skåne;1290;Kristianstad;Vånga;461 174;6 225 160;461174;6225160;;;;;;
12;Skåne;1290;Kristianstad;Yngsjö;452 636;6 193 057;452636;6193057;;;;;;
12;Skåne;1290;Kristianstad;Åhus;456 072;6 198 161;456072;6198161;;;;;;
12;Skåne;1290;Kristianstad;Önnestad;439 208;6 212 206;439208;6212206;;;;;;
12;Skåne;1290;Kristianstad;Österslöv;453 065;6 217 114;453065;6217114;;;;;;
12;Skåne;1290;Kristianstad;Östra Sönnarslöv;438 321;6 193 981;438321;6193981;;;;;;
12;Skåne;1290;Kristianstad;Bjärlöv;443 235;6 218 932;443235;6218932;;;;;;
12;Skåne;1290;Kristianstad;Skepparslöv;441 100;6 209 056;441100;6209056;;;;;;
12;Skåne;1290;Kristianstad;Kristianstad;445 499;6 208 984;445499;6208984;;;;;;
12;Skåne;1291;Simrishamn;Baskemölla;456 530;6 160 913;456530;6160913;;;;;;
12;Skåne;1291;Simrishamn;Borrby;448 115;6 145 822;448115;6145822;;;;;;
12;Skåne;1291;Simrishamn;Brantevik;458 599;6 152 669;458599;6152669;;;;;;
12;Skåne;1291;Simrishamn;Gärsnäs;448 564;6 156 129;448564;6156129;;;;;;
12;Skåne;1291;Simrishamn;Hammenhög;446 674;6 151 094;446674;6151094;;;;;;
12;Skåne;1291;Simrishamn;Kivik;451 017;6 171 196;451017;6171196;;;;;;
12;Skåne;1291;Simrishamn;Sankt Olof;445 028;6 166 557;445028;6166557;;;;;;
12;Skåne;1291;Simrishamn;Skillinge;453 212;6 145 851;453212;6145851;;;;;;
12;Skåne;1291;Simrishamn;Vik;454 669;6 163 176;454669;6163176;;;;;;
12;Skåne;1291;Simrishamn;Vitaby;446 568;6 170 523;446568;6170523;;;;;;
12;Skåne;1291;Simrishamn;Östra Tommarp;451 749;6 154 635;451749;6154635;;;;;;
12;Skåne;1291;Simrishamn;Östra Vemmerlöv;451 513;6 160 339;451513;6160339;;;;;;
12;Skåne;1291;Simrishamn;Simrishamn;458 042;6 156 143;458042;6156143;;;;;;
12;Skåne;1292;Ängelholm;Hjärnarp;371 462;6 243 632;371462;6243632;;;;;;
12;Skåne;1292;Ängelholm;Lerbäckshult och Tullstorp;375 064;6 244 888;375064;6244888;;;;;;
12;Skåne;1292;Ängelholm;Margretetorp;369 606;6 245 704;369606;6245704;;;;;;
12;Skåne;1292;Ängelholm;Munka-Ljungby;374 287;6 237 216;374287;6237216;;;;;;
12;Skåne;1292;Ängelholm;Strövelstorp;366 219;6 228 621;366219;6228621;;;;;;
12;Skåne;1292;Ängelholm;Svenstorp;372 123;6 246 098;372123;6246098;;;;;;
12;Skåne;1292;Ängelholm;Toarp och Tåstarp;373 018;6 239 079;373018;6239079;;;;;;
12;Skåne;1292;Ängelholm;Össjö;378 066;6 233 211;378066;6233211;;;;;;
12;Skåne;1292;Ängelholm;Ängelholm;365 940;6 239 332;365940;6239332;;;;;;
12;Skåne;1293;Hässleholm;Ballingslöv;428 430;6 230 491;428430;6230491;;;;;;
12;Skåne;1293;Hässleholm;Bjärnum;420 508;6 239 341;420508;6239341;;;;;;
12;Skåne;1293;Hässleholm;Emmaljunga;416 781;6 250 842;416781;6250842;;;;;;
12;Skåne;1293;Hässleholm;Finja;418 785;6 225 833;418785;6225833;;;;;;
12;Skåne;1293;Hässleholm;Hästveda;434 055;6 238 638;434055;6238638;;;;;;
12;Skåne;1293;Hässleholm;Hörja;412 472;6 229 662;412472;6229662;;;;;;
12;Skåne;1293;Hässleholm;Mala;420 252;6 233 623;420252;6233623;;;;;;
12;Skåne;1293;Hässleholm;Sjörröd;421 138;6 222 847;421138;6222847;;;;;;
12;Skåne;1293;Hässleholm;Stoby;427 129;6 226 558;427129;6226558;;;;;;
12;Skåne;1293;Hässleholm;Sösdala;417 695;6 211 189;417695;6211189;;;;;;
12;Skåne;1293;Hässleholm;Tormestorp;422 048;6 219 613;422048;6219613;;;;;;
12;Skåne;1293;Hässleholm;Tyringe;413 181;6 224 689;413181;6224689;;;;;;
12;Skåne;1293;Hässleholm;Vankiva;421 896;6 229 225;421896;6229225;;;;;;
12;Skåne;1293;Hässleholm;Vinslöv;431 850;6 217 538;431850;6217538;;;;;;
12;Skåne;1293;Hässleholm;Vittsjö;417 151;6 245 242;417151;6245242;;;;;;
12;Skåne;1293;Hässleholm;Västra Torup;407 250;6 222 909;407250;6222909;;;;;;
12;Skåne;1293;Hässleholm;Hässleholm;424 203;6 224 028;424203;6224028;;;;;;
13;Halland;1315;Hylte;Kinnared;385 051;6 321 483;385051;6321483;;;;;;
13;Halland;1315;Hylte;Landeryd;395 105;6 327 552;395105;6327552;;;;;;
13;Halland;1315;Hylte;Rydöbruk;385 471;6 314 611;385471;6314611;;;;;;
13;Halland;1315;Hylte;Torup;382 900;6 313 640;382900;6313640;;;;;;
13;Halland;1315;Hylte;Unnaryd;410 473;6 313 308;410473;6313308;;;;;;
13;Halland;1315;Hylte;Hyltebruk;393 071;6 319 142;393071;6319142;;;;;;
13;Halland;1380;Halmstad;Eldsberga;376 424;6 274 444;376424;6274444;;;;;;
13;Halland;1380;Halmstad;Frösakull;361 236;6 282 358;361236;6282358;;;;;;
13;Halland;1380;Halmstad;Getinge;361 532;6 299 538;361532;6299538;;;;;;
13;Halland;1380;Halmstad;Gullbrandstorp;361 161;6 286 800;361161;6286800;;;;;;
13;Halland;1380;Halmstad;Gullbranna;374 025;6 273 278;374025;6273278;;;;;;
13;Halland;1380;Halmstad;Harplinge;360 959;6 291 255;360959;6291255;;;;;;
13;Halland;1380;Halmstad;Haverdal;357 607;6 289 162;357607;6289162;;;;;;
13;Halland;1380;Halmstad;Holm;368 851;6 290 533;368851;6290533;;;;;;
13;Halland;1380;Halmstad;Kvibille;367 654;6 295 203;367654;6295203;;;;;;
13;Halland;1380;Halmstad;Laxvik;372 416;6 274 769;372416;6274769;;;;;;
13;Halland;1380;Halmstad;Oskarström;375 623;6 297 948;375623;6297948;;;;;;
13;Halland;1380;Halmstad;Sennan;376 693;6 293 965;376693;6293965;;;;;;
13;Halland;1380;Halmstad;Simlångsdalen;385 473;6 288 262;385473;6288262;;;;;;
13;Halland;1380;Halmstad;Skedala;375 840;6 285 355;375840;6285355;;;;;;
13;Halland;1380;Halmstad;Steninge;355 400;6 293 744;355400;6293744;;;;;;
13;Halland;1380;Halmstad;Trönninge;373 776;6 277 021;373776;6277021;;;;;;
13;Halland;1380;Halmstad;Villshärad;358 877;6 285 744;358877;6285744;;;;;;
13;Halland;1380;Halmstad;Åled;374 287;6 290 801;374287;6290801;;;;;;
13;Halland;1380;Halmstad;Halmstad;368 303;6 282 405;368303;6282405;;;;;;
13;Halland;1381;Laholm;Genevad;378 987;6 270 846;378987;6270846;;;;;;
13;Halland;1381;Laholm;Hasslöv;377 015;6 253 756;377015;6253756;;;;;;
13;Halland;1381;Laholm;Hishult;396 062;6 254 972;396062;6254972;;;;;;
13;Halland;1381;Laholm;Knäred;396 934;6 264 962;396934;6264962;;;;;;
13;Halland;1381;Laholm;Lilla Tjärby;380 419;6 266 476;380419;6266476;;;;;;
13;Halland;1381;Laholm;Mellbystrand;372 798;6 261 796;372798;6261796;;;;;;
13;Halland;1381;Laholm;Ränneslöv;381 272;6 257 868;381272;6257868;;;;;;
13;Halland;1381;Laholm;Skottorp;374 136;6 258 057;374136;6258057;;;;;;
13;Halland;1381;Laholm;Vallberga;378 313;6 259 830;378313;6259830;;;;;;
13;Halland;1381;Laholm;Veinge;382 424;6 270 136;382424;6270136;;;;;;
13;Halland;1381;Laholm;Våxtorp;383 939;6 254 037;383939;6254037;;;;;;
13;Halland;1381;Laholm;Ysby;384 110;6 262 419;384110;6262419;;;;;;
13;Halland;1381;Laholm;Laholm;378 928;6 263 966;378928;6263966;;;;;;
13;Halland;1382;Falkenberg;Bergagård;352 698;6 318 089;352698;6318089;;;;;;
13;Halland;1382;Falkenberg;Fegen;381 202;6 330 915;381202;6330915;;;;;;
13;Halland;1382;Falkenberg;Glommen;339 787;6 313 647;339787;6313647;;;;;;
13;Halland;1382;Falkenberg;Heberg;355 655;6 307 117;355655;6307117;;;;;;
13;Halland;1382;Falkenberg;Köinge;357 146;6 327 016;357146;6327016;;;;;;
13;Halland;1382;Falkenberg;Långås;345 035;6 317 765;345035;6317765;;;;;;
13;Halland;1382;Falkenberg;Långasand och Ugglarp;354 314;6 300 655;354314;6300655;;;;;;
13;Halland;1382;Falkenberg;Morup;341 979;6 318 199;341979;6318199;;;;;;
13;Halland;1382;Falkenberg;Slöinge;359 373;6 303 195;359373;6303195;;;;;;
13;Halland;1382;Falkenberg;Ullared;362 198;6 335 363;362198;6335363;;;;;;
13;Halland;1382;Falkenberg;Vessigebro;357 356;6 317 314;357356;6317314;;;;;;
13;Halland;1382;Falkenberg;Vinberg;350 714;6 314 467;350714;6314467;;;;;;
13;Halland;1382;Falkenberg;Årstad;358 760;6 310 671;358760;6310671;;;;;;
13;Halland;1382;Falkenberg;Älvsered;371 290;6 346 260;371290;6346260;;;;;;
13;Halland;1382;Falkenberg;Ätran;375 888;6 332 873;375888;6332873;;;;;;
13;Halland;1382;Falkenberg;Olofsbo;341 209;6 311 622;341209;6311622;;;;;;
13;Halland;1382;Falkenberg;Falkenberg;347 857;6 309 022;347857;6309022;;;;;;
13;Halland;1383;Varberg;Bua;326 586;6 346 968;326586;6346968;;;;;;
13;Halland;1383;Varberg;Getterön;331 070;6 334 036;331070;6334036;;;;;;
13;Halland;1383;Varberg;Himle;340 253;6 328 665;340253;6328665;;;;;;
13;Halland;1383;Varberg;Hunnestad;340 113;6 331 817;340113;6331817;;;;;;
13;Halland;1383;Varberg;Kungsäter;353 366;6 354 396;353366;6354396;;;;;;
13;Halland;1383;Varberg;Nordvära och Källstorp;329 723;6 351 318;329723;6351318;;;;;;
13;Halland;1383;Varberg;Rolfstorp;345 763;6 336 541;345763;6336541;;;;;;
13;Halland;1383;Varberg;Skällinge;346 993;6 340 459;346993;6340459;;;;;;
13;Halland;1383;Varberg;Tofta;335 320;6 339 639;335320;6339639;;;;;;
13;Halland;1383;Varberg;Bläshammar och Trönningenäs;333 112;6 336 866;333112;6336866;;;;;;
13;Halland;1383;Varberg;Tvååker;342 004;6 324 856;342004;6324856;;;;;;
13;Halland;1383;Varberg;Tångaberg;331 881;6 341 052;331881;6341052;;;;;;
13;Halland;1383;Varberg;Valinge;341 089;6 340 141;341089;6340141;;;;;;
13;Halland;1383;Varberg;Veddige;339 063;6 350 225;339063;6350225;;;;;;
13;Halland;1383;Varberg;Väröbacka;329 793;6 348 449;329793;6348449;;;;;;
13;Halland;1383;Varberg;Årnäs;330 864;6 343 116;330864;6343116;;;;;;
13;Halland;1383;Varberg;Åsby;336 344;6 346 432;336344;6346432;;;;;;
13;Halland;1383;Varberg;Moarna;339 543;6 325 717;339543;6325717;;;;;;
13;Halland;1383;Varberg;Ringhals, Skällåkra och Lingome;325 441;6 349 957;325441;6349957;;;;;;
13;Halland;1383;Varberg;Varberg;334 070;6 330 931;334070;6330931;;;;;;
13;Halland;1384;Kungsbacka;Röda holme;318 140;6 362 797;318140;6362797;;;;;;
13;Halland;1384;Kungsbacka;Buerås;318 071;6 368 715;318071;6368715;;;;;;
13;Halland;1384;Kungsbacka;Fjärås kyrkby;329 925;6 372 271;329925;6372271;;;;;;
13;Halland;1384;Kungsbacka;Fjärås station;328 941;6 369 039;328941;6369039;;;;;;
13;Halland;1384;Kungsbacka;Frillesås;329 569;6 355 010;329569;6355010;;;;;;
13;Halland;1384;Kungsbacka;Halla Heberg;316 659;6 372 282;316659;6372282;;;;;;
13;Halland;1384;Kungsbacka;Hjälm;330 306;6 375 937;330306;6375937;;;;;;
13;Halland;1384;Kungsbacka;Kläppa;329 164;6 361 252;329164;6361252;;;;;;
13;Halland;1384;Kungsbacka;Kungsbacka;324 875;6 376 184;324875;6376184;;;;;;
13;Halland;1384;Kungsbacka;Onsala;321 169;6 368 024;321169;6368024;;;;;;
13;Halland;1384;Kungsbacka;Östra Hanhals och Torkelstorp*;327 167;6 370 713;327167;6370713;;;;;;
13;Halland;1384;Kungsbacka;Vallda;318 942;6 374 461;318942;6374461;;;;;;
13;Halland;1384;Kungsbacka;Åsa;327 389;6 360 041;327389;6360041;;;;;;
13;Halland;1384;Kungsbacka;Västra Hagen;316 080;6 369 168;316080;6369168;;;;;;
13;Halland;1384;Kungsbacka;Västra Hanhals*;324 511;6 370 797;324511;6370797;;;;;;
14;Västra Götaland;1401;Härryda;Eskilsby och Snugga;337 953;6 389 065;337953;6389065;;;;;;
14;Västra Götaland;1401;Härryda;Hällingsjö;347 429;6 389 702;347429;6389702;;;;;;
14;Västra Götaland;1401;Härryda;Hindås;348 270;6 399 285;348270;6399285;;;;;;
14;Västra Götaland;1401;Härryda;Härryda;338 017;6 398 613;338017;6398613;;;;;;
14;Västra Götaland;1401;Härryda;Landvetter;333 976;6 396 596;333976;6396596;;;;;;
14;Västra Götaland;1401;Härryda;Nya Långenäs;330 795;6 393 974;330795;6393974;;;;;;
14;Västra Götaland;1401;Härryda;Rya;343 377;6 398 657;343377;6398657;;;;;;
14;Västra Götaland;1401;Härryda;Rävlanda;350 773;6 392 928;350773;6392928;;;;;;
14;Västra Götaland;1401;Härryda;Stora Bugärde;344 388;6 392 897;344388;6392897;;;;;;
14;Västra Götaland;1401;Härryda;Mölnlycke;328 902;6 394 047;328902;6394047;;;;;;
14;Västra Götaland;1402;Partille;Jonsered;331 767;6 403 837;331767;6403837;;;;;;
14;Västra Götaland;1402;Partille;Kåhög;330 526;6 404 542;330526;6404542;;;;;;
14;Västra Götaland;1402;Partille;Öjersjö;328 734;6 398 793;328734;6398793;;;;;;
14;Västra Götaland;1407;Öckerö;Björkö;302 259;6 403 692;302259;6403692;;;;;;
14;Västra Götaland;1407;Öckerö;Fotö;300 705;6 396 881;300705;6396881;;;;;;
14;Västra Götaland;1407;Öckerö;Hälsö;300 766;6 404 258;300766;6404258;;;;;;
14;Västra Götaland;1407;Öckerö;Hönö;300 089;6 400 508;300089;6400508;;;;;;
14;Västra Götaland;1407;Öckerö;Kalvsund;302 314;6 401 126;302314;6401126;;;;;;
14;Västra Götaland;1407;Öckerö;Källö-Knippla;300 773;6 406 017;300773;6406017;;;;;;
14;Västra Götaland;1407;Öckerö;Rörö;299 001;6 408 913;299001;6408913;;;;;;
14;Västra Götaland;1415;Stenungsund;Jörlanda;311 647;6 432 856;311647;6432856;;;;;;
14;Västra Götaland;1415;Stenungsund;Stora Höga;312 244;6 434 951;312244;6434951;;;;;;
14;Västra Götaland;1415;Stenungsund;Svartehallen;320 682;6 446 422;320682;6446422;;;;;;
14;Västra Götaland;1415;Stenungsund;Svenshögen;319 779;6 448 963;319779;6448963;;;;;;
14;Västra Götaland;1415;Stenungsund;Ucklum;320 503;6 442 011;320503;6442011;;;;;;
14;Västra Götaland;1415;Stenungsund;Spekeröd;314 834;6 436 145;314834;6436145;;;;;;
14;Västra Götaland;1415;Stenungsund;Ödsmål;314 289;6 446 387;314289;6446387;;;;;;
14;Västra Götaland;1415;Stenungsund;Stenungsund;313 555;6 439 822;313555;6439822;;;;;;
14;Västra Götaland;1419;Tjörn;Bleket och Klädesholmen;297 243;6 428 633;297243;6428633;;;;;;
14;Västra Götaland;1419;Tjörn;Djupvik och Fagerfjäll;303 359;6 432 374;303359;6432374;;;;;;
14;Västra Götaland;1419;Tjörn;Valsäng;299 137;6 437 783;299137;6437783;;;;;;
14;Västra Götaland;1419;Tjörn;Kyrkesund;296 361;6 437 755;296361;6437755;;;;;;
14;Västra Götaland;1419;Tjörn;Kållekärr;302 153;6 436 227;302153;6436227;;;;;;
14;Västra Götaland;1419;Tjörn;Höviksnäs;307 932;6 437 328;307932;6437328;;;;;;
14;Västra Götaland;1419;Tjörn;Rönnäng;297 268;6 427 259;297268;6427259;;;;;;
14;Västra Götaland;1419;Tjörn;Hjälteby;305 399;6 438 816;305399;6438816;;;;;;
14;Västra Götaland;1419;Tjörn;Skärhamn;296 632;6 431 735;296632;6431735;;;;;;
14;Västra Götaland;1421;Orust;Ellös;292 862;6 454 172;292862;6454172;;;;;;
14;Västra Götaland;1421;Orust;Höggeröd;309 468;6 463 064;309468;6463064;;;;;;
14;Västra Götaland;1421;Orust;Mollösund;292 845;6 443 230;292845;6443230;;;;;;
14;Västra Götaland;1421;Orust;Svanesund;312 659;6 449 008;312659;6449008;;;;;;
14;Västra Götaland;1421;Orust;Varekil;306 048;6 447 248;306048;6447248;;;;;;
14;Västra Götaland;1421;Orust;Henån;304 450;6 459 720;304450;6459720;;;;;;
14;Västra Götaland;1427;Sotenäs;Bovallstrand;285 691;6 487 420;285691;6487420;;;;;;
14;Västra Götaland;1427;Sotenäs;Hunnebostrand;284 331;6 483 887;284331;6483887;;;;;;
14;Västra Götaland;1427;Sotenäs;Malmön;285 327;6 473 389;285327;6473389;;;;;;
14;Västra Götaland;1427;Sotenäs;Smögen, Kungshamn och Väjern*;279 695;6 476 037;279695;6476037;;;;;;
14;Västra Götaland;1430;Munkedal;Dingle;300 718;6 492 123;300718;6492123;;;;;;
14;Västra Götaland;1430;Munkedal;Hedekas;313 070;6 504 804;313070;6504804;;;;;;
14;Västra Götaland;1430;Munkedal;Hällevadsholm;297 967;6 498 215;297967;6498215;;;;;;
14;Västra Götaland;1430;Munkedal;Torreby;301 611;6 483 514;301611;6483514;;;;;;
14;Västra Götaland;1430;Munkedal;Munkedal;306 298;6 486 601;306298;6486601;;;;;;
14;Västra Götaland;1435;Tanum;Fjällbacka;284 226;6 501 241;284226;6501241;;;;;;
14;Västra Götaland;1435;Tanum;Grebbestad;282 582;6 511 856;282582;6511856;;;;;;
14;Västra Götaland;1435;Tanum;Hamburgsund;283 116;6 496 846;283116;6496846;;;;;;
14;Västra Götaland;1435;Tanum;Rabbalshede;295 102;6 502 430;295102;6502430;;;;;;
14;Västra Götaland;1435;Tanum;Östad;301 209;6 520 034;301209;6520034;;;;;;
14;Västra Götaland;1435;Tanum;Tanumshede;287 475;6 514 635;287475;6514635;;;;;;
14;Västra Götaland;1438;Dals-Ed;Ed;323 736;6 534 230;323736;6534230;;;;;;
14;Västra Götaland;1439;Färgelanda;Högsäter;329 072;6 504 830;329072;6504830;;;;;;
14;Västra Götaland;1439;Färgelanda;Stigen;328 928;6 495 728;328928;6495728;;;;;;
14;Västra Götaland;1439;Färgelanda;Ödeborg;323 936;6 493 299;323936;6493299;;;;;;
14;Västra Götaland;1439;Färgelanda;Färgelanda;325 195;6 496 148;325195;6496148;;;;;;
14;Västra Götaland;1440;Ale;Alvhem;332 709;6 432 611;332709;6432611;;;;;;
14;Västra Götaland;1440;Ale;Skepplanda;334 750;6 429 947;334750;6429947;;;;;;
14;Västra Götaland;1440;Ale;Surte;322 957;6 414 452;322957;6414452;;;;;;
14;Västra Götaland;1440;Ale;Älvängen;329 825;6 427 663;329825;6427663;;;;;;
14;Västra Götaland;1440;Ale;Nödinge-Nol;325 846;6 422 244;325846;6422244;;;;;;
14;Västra Götaland;1441;Lerum;Slätthult;342 274;6 406 365;342274;6406365;;;;;;
14;Västra Götaland;1441;Lerum;Björboholm;341 158;6 417 269;341158;6417269;;;;;;
14;Västra Götaland;1441;Lerum;Gråbo;339 465;6 413 746;339465;6413746;;;;;;
14;Västra Götaland;1441;Lerum;Sjövik;344 333;6 422 073;344333;6422073;;;;;;
14;Västra Götaland;1441;Lerum;Tollered;347 146;6 411 320;347146;6411320;;;;;;
14;Västra Götaland;1441;Lerum;Öxeryd;337 617;6 402 353;337617;6402353;;;;;;
14;Västra Götaland;1441;Lerum;Ytterstad;334 054;6 412 931;334054;6412931;;;;;;
14;Västra Götaland;1441;Lerum;Sandkullen och Sågarehagen;345 379;6 407 517;345379;6407517;;;;;;
14;Västra Götaland;1441;Lerum;Lerum;339 697;6 408 000;339697;6408000;;;;;;
14;Västra Götaland;1442;Vårgårda;Horla;365 572;6 426 449;365572;6426449;;;;;;
14;Västra Götaland;1442;Vårgårda;Östadkulle;360 691;6 433 612;360691;6433612;;;;;;
14;Västra Götaland;1442;Vårgårda;Vårgårda;370 660;6 434 796;370660;6434796;;;;;;
14;Västra Götaland;1443;Bollebygd;Hultafors;364 025;6 397 145;364025;6397145;;;;;;
14;Västra Götaland;1443;Bollebygd;Olsfors;362 724;6 396 713;362724;6396713;;;;;;
14;Västra Götaland;1443;Bollebygd;Töllsjö;359 291;6 407 927;359291;6407927;;;;;;
14;Västra Götaland;1443;Bollebygd;Dammkullen, Fjällastorp och Stenaskjum;353 066;6 396 109;353066;6396109;;;;;;
14;Västra Götaland;1443;Bollebygd;Bollebygd;354 694;6 395 013;354694;6395013;;;;;;
14;Västra Götaland;1444;Grästorp;Grästorp;364 204;6 468 038;364204;6468038;;;;;;
14;Västra Götaland;1445;Essunga;Främmestad;363 200;6 457 178;363200;6457178;;;;;;
14;Västra Götaland;1445;Essunga;Jonslund;372 575;6 448 611;372575;6448611;;;;;;
14;Västra Götaland;1445;Essunga;Nossebro;366 114;6 451 947;366114;6451947;;;;;;
14;Västra Götaland;1446;Karlsborg;Forsvik;466 911;6 493 468;466911;6493468;;;;;;
14;Västra Götaland;1446;Karlsborg;Mölltorp;465 860;6 484 088;465860;6484088;;;;;;
14;Västra Götaland;1446;Karlsborg;Undenäs;465 406;6 501 860;465406;6501860;;;;;;
14;Västra Götaland;1446;Karlsborg;Karlsborg;471 306;6 489 001;471306;6489001;;;;;;
14;Västra Götaland;1447;Gullspång;Otterbäcken;445 001;6 534 619;445001;6534619;;;;;;
14;Västra Götaland;1447;Gullspång;Gullspång;448 306;6 536 982;448306;6536982;;;;;;
14;Västra Götaland;1447;Gullspång;Hova;454 837;6 523 860;454837;6523860;;;;;;
14;Västra Götaland;1452;Tranemo;Ambjörnarp;397 471;6 365 312;397471;6365312;;;;;;
14;Västra Götaland;1452;Tranemo;Dalstorp;411 824;6 385 344;411824;6385344;;;;;;
14;Västra Götaland;1452;Tranemo;Grimsås;412 979;6 372 225;412979;6372225;;;;;;
14;Västra Götaland;1452;Tranemo;Limmared;401 814;6 378 349;401814;6378349;;;;;;
14;Västra Götaland;1452;Tranemo;Ljungsarp;415 218;6 381 168;415218;6381168;;;;;;
14;Västra Götaland;1452;Tranemo;Länghem;394 198;6 385 464;394198;6385464;;;;;;
14;Västra Götaland;1452;Tranemo;Rosenlund;400 757;6 376 708;400757;6376708;;;;;;
14;Västra Götaland;1452;Tranemo;Uddebo;395 732;6 371 393;395732;6371393;;;;;;
14;Västra Götaland;1452;Tranemo;Nittorp;409 555;6 379 271;409555;6379271;;;;;;
14;Västra Götaland;1452;Tranemo;Tranemo;400 958;6 373 048;400958;6373048;;;;;;
14;Västra Götaland;1460;Bengtsfors;Billingsfors;341 557;6 541 399;341557;6541399;;;;;;
14;Västra Götaland;1460;Bengtsfors;Bäckefors;335 580;6 521 501;335580;6521501;;;;;;
14;Västra Götaland;1460;Bengtsfors;Dals Långed;345 298;6 534 943;345298;6534943;;;;;;
14;Västra Götaland;1460;Bengtsfors;Skåpafors;344 436;6 545 784;344436;6545784;;;;;;
14;Västra Götaland;1460;Bengtsfors;Bengtsfors;340 231;6 546 806;340231;6546806;;;;;;
14;Västra Götaland;1461;Mellerud;Dals Rostock;346 956;6 511 633;346956;6511633;;;;;;
14;Västra Götaland;1461;Mellerud;Åsensbruk;351 244;6 520 556;351244;6520556;;;;;;
14;Västra Götaland;1461;Mellerud;Mellerud;352 749;6 509 306;352749;6509306;;;;;;
14;Västra Götaland;1462;Lilla Edet;Lilla Edet västra;329 862;6 447 432;329862;6447432;;;;;;
14;Västra Götaland;1462;Lilla Edet;Göta;332 117;6 443 710;332117;6443710;;;;;;
14;Västra Götaland;1462;Lilla Edet;Hjärtum;329 965;6 452 387;329965;6452387;;;;;;
14;Västra Götaland;1462;Lilla Edet;Lödöse;332 410;6 435 464;332410;6435464;;;;;;
14;Västra Götaland;1462;Lilla Edet;Nygård;335 426;6 438 205;335426;6438205;;;;;;
14;Västra Götaland;1462;Lilla Edet;Groröd, Svenseröd, Torskog och Källeröd;330 987;6 436 607;330987;6436607;;;;;;
14;Västra Götaland;1462;Lilla Edet;Lilla Edet;331 279;6 446 988;331279;6446988;;;;;;
14;Västra Götaland;1463;Mark;Ubbhult norra;343 493;6 386 701;343493;6386701;;;;;;
14;Västra Götaland;1463;Mark;Berghem;355 592;6 371 851;355592;6371851;;;;;;
14;Västra Götaland;1463;Mark;Björketorp;351 628;6 368 056;351628;6368056;;;;;;
14;Västra Götaland;1463;Mark;Fritsla;367 811;6 381 535;367811;6381535;;;;;;
14;Västra Götaland;1463;Mark;Horred;348 023;6 360 015;348023;6360015;;;;;;
14;Västra Götaland;1463;Mark;Hyssna;352 782;6 382 079;352782;6382079;;;;;;
14;Västra Götaland;1463;Mark;Rydal;361 912;6 381 541;361912;6381541;;;;;;
14;Västra Götaland;1463;Mark;Sätila;346 736;6 380 226;346736;6380226;;;;;;
14;Västra Götaland;1463;Mark;Torestorp;360 506;6 362 793;360506;6362793;;;;;;
14;Västra Götaland;1463;Mark;Öxabäck;367 960;6 363 597;367960;6363597;;;;;;
